Category	Date	Title	Type	URL	CategoryURL
MZ-Tools Articles Series	08/18/2011 09:58	MZ-Tools Articles Series: HOWTO: Show a modal form from a Visual Studio .NET add-in	HowTo	http://www.visualstudioextensibility.com/2011/08/18/mz-tools-articles-series-howto-show-a-modal-form-from-a-visual-studio-net-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/16/2011 03:35	MZ-Tools Articles Series: PRB: FullName and Name properties of EnvDTE.CodeElement return exceptions for using/Imports statements of C# and VB.NET	Other	http://www.visualstudioextensibility.com/2011/08/16/mz-tools-articles-series-prb-fullname-and-name-properties-of-envdte-codeelement-return-exceptions-for-using-imports-statements-of-c-and-vb-net/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/14/2011 03:54	MZ-Tools Articles Series: HOWTO: Create an add-in that targets several Visual Studio versions with the same add-in DLL using C# or VB.NET.	HowTo	http://www.visualstudioextensibility.com/2011/08/14/mz-tools-articles-series-howto-create-an-add-in-that-targets-several-visual-studio-versions-with-the-same-add-in-dll-using-c-or-vb-net/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/14/2011 00:00	MZ-Tools Articles Series: INFO: Visual Studio version numbers.	Other	http://www.visualstudioextensibility.com/2011/08/14/mz-tools-articles-series-info-visual-studio-version-numbers/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/05/2011 10:44	MZTools Articles Series: HOWTO: Detect when a Visual Studio toolwindow is shown or hidden	HowTo	http://www.visualstudioextensibility.com/2011/08/05/mztools-articles-series-howto-detect-when-a-visual-studio-toolwindow-is-shown-or-hidden/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/05/2011 10:38	MZTools Articles Series: BUG: COMException getting DocComment of method of generic base class	Bug	http://www.visualstudioextensibility.com/2011/08/05/mztools-articles-series-bug-comexception-getting-doccomment-of-method-of-generic-base-class/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/10/2011 10:14	MZTools Articles Series: HOWTO: Create a dockable toolwindow from a Visual Studio .NET add-in	HowTo	http://www.visualstudioextensibility.com/2011/05/10/mztools-articles-series-howto-create-a-dockable-toolwindow-from-a-visual-studio-net-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/02/2011 07:51	MZ-Tools Articles Series: PRB: System.NotImplementedException calling EnvDTE.Project.Delete from a Visual Studio macro or add-in.	Other	http://www.visualstudioextensibility.com/2011/05/02/mz-tools-articles-series-prb-system-notimplementedexception-calling-envdte-project-delete-from-a-visual-studio-macro-or-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/02/2011 05:09	MZTools Articles Series: INFO: menuCommandBar.Controls[“Tools”] works in international versions of Visual Studio 2010	Other	http://www.visualstudioextensibility.com/2011/05/02/mztools-articles-series-info-menucommandbar-controls-quot-tools-quot-works-in-international-versions-of-visual-studio-2010/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/02/2011 04:59	MZTools Articles Series: PRB: Performance problem of DTE.CommandBars[name] for CommandbarPopups in Visual Studio 2010	Other	http://www.visualstudioextensibility.com/2011/05/02/mztools-articles-series-prb-performance-problem-of-dte-commandbars-name-for-commandbarpopups-in-visual-studio-2010/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/02/2011 03:59	MZ-Tools Articles Series: BUG: EnvDTE80.CodeEvent.Comment doesn’t return “” for C# events without doc comment	Bug	http://www.visualstudioextensibility.com/2011/05/02/mz-tools-articles-series-bug-envdte80-codeevent-comment-doesn-t-return-quot-quot-for-c-events-without-doc-comment/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/27/2011 08:50	MZ-Tools Articles Series: HOWTO: Get a CommandBar by Guid and Id rather than by name from a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2011/02/27/mz-tools-articles-series-howto-get-a-commandbar-by-guid-and-id-rather-than-by-name-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/27/2011 03:03	MZ-Tools Articles Series: PRB: COMException 0x80020003 getting events from commandbar popup in Visual Studio 2010	Other	http://www.visualstudioextensibility.com/2011/02/27/mz-tools-articles-series-prb-comexception-0x80020003-getting-events-from-commandbar-popup-in-visual-studio-2010/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	01/14/2011 05:14	MZ-Tools Articles Series: HOWTO: Create a setup for a Visual Studio add-in using Inno Setup (Updated)	HowTo	http://www.visualstudioextensibility.com/2011/01/14/mz-tools-articles-series-howto-create-a-setup-for-a-visual-studio-add-in-using-inno-setup-updated/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	01/09/2011 06:28	MZ-Tools Articles Series: PRB: NotImplementedException adding a solution folder to a solution folder in Visual Studio from a macro or add-in	Other	http://www.visualstudioextensibility.com/2011/01/09/mz-tools-articles-series-prb-notimplementedexception-adding-a-solution-folder-to-a-solution-folder-in-visual-studio-from-a-macro-or-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	01/05/2011 07:34	MZ-Tools Articles Series: HOWTO: Create a solution from a Visual Studio add-in.	HowTo	http://www.visualstudioextensibility.com/2011/01/05/mz-tools-articles-series-howto-create-a-solution-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	04/15/2010 02:26	MZ-Tools Articles Series: PRB: Unable to add buttons to toolbars of toolwindows of Visual Studio from an add-in	Other	http://www.visualstudioextensibility.com/2010/04/15/mz-tools-articles-series-prb-unable-to-add-buttons-to-toolbars-of-toolwindows-of-visual-studio-from-an-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	04/04/2010 23:26	MZ-Tools Articles Series (update for VS 2010) INFO: Default .AddIn file locations for Visual Studio add-ins	Other	http://www.visualstudioextensibility.com/2010/04/05/mz-tools-articles-series-update-for-vs-2010-info-default-addin-file-locations-for-visual-studio-add-ins/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/31/2010 20:18	MZ-Tools Articles Series: HOWTO: Testing add-ins in localized versions of Visual Studio	HowTo	http://www.visualstudioextensibility.com/2010/04/01/mz-tools-articles-series-howto-testing-add-ins-in-localized-versions-of-visual-studio/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/31/2010 02:29	MZ-Tools Articles Series: HOWTO: Handle exceptions in a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2010/03/31/mz-tools-articles-series-howto-handle-exceptions-in-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/30/2010 22:14	MZ-Tools Articles Series: HOWTO: Locate the index of a CommandBarControl on a Commandbar to add a control or menu before or after it from a Visual Studio add-in.	HowTo	http://www.visualstudioextensibility.com/2010/03/31/mz-tools-articles-series-howto-locate-the-index-of-a-commandbarcontrol-on-a-commandbar-to-add-a-control-or-menu-before-or-after-it-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/18/2010 22:47	Getting properties from the DTE.Properties collection	Other	http://www.visualstudioextensibility.com/2010/02/19/getting-properties-from-the-dte-properties-collection/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	07/26/2009 07:35	MZ-Tools Articles Series: BUG: EnvDTE.CodeFunction.Parameters causes COM Exception with C# event add/remove methods in Visual Studio macros or add-ins	Bug	http://www.visualstudioextensibility.com/2009/07/26/mz-tools-articles-series-bug-envdte-codefunction-parameters-causes-com-exception-with-c-event-add-remove-methods-in-visual-studio-macros-or-add-ins/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	07/26/2009 01:23	MZ-Tools Articles Series: BUG: EnvDTE.CodeFunction.Attributes doesn’t work with C# property get/set methods in Visual Studio macros or add-ins	Bug	http://www.visualstudioextensibility.com/2009/07/26/mz-tools-articles-series-bug-envdte-codefunction-attributes-doesn-t-work-with-c-property-get-set-methods-in-visual-studio-macros-or-add-ins/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	07/22/2009 01:21	MZ-Tools Articles Series: BUG: C# indexers are not mapped to EnvDTE80.CodeProperty2 in Visual Studio macros or add-ins	Bug	http://www.visualstudioextensibility.com/2009/07/22/mz-tools-articles-series-bug-c-indexers-are-not-mapped-to-envdte80-codeproperty2-in-visual-studio-macros-or-add-ins/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	07/21/2009 02:05	MZ-Tools Articles Series: BUG: EnvDTE.CodeElement.GetStartPoint(vsCMPart.vsCMPartBody) returns wrong result for VB.NET classes using the Implements or Inherits clauses	Bug	http://www.visualstudioextensibility.com/2009/07/21/mz-tools-articles-series-bug-envdte-codeelement-getstartpoint-vscmpart-vscmpartbody-returns-wrong-result-for-vb-net-classes-using-the-implements-or-inherits-clauses/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	07/16/2009 23:05	MZ-Tools Articles Series: HOWTO: Get the output build folder from a Visual Studio add-in or macro	HowTo	http://www.visualstudioextensibility.com/2009/07/17/mz-tools-articles-series-howto-get-the-output-build-folder-from-a-visual-studio-add-in-or-macro/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/30/2009 23:39	MZ-Tools Articles Series: BUG: EnvDTE.Project.CodeModel doesn’t retrieve attributes in the AssemblyInfo file	Bug	http://www.visualstudioextensibility.com/2009/07/01/mz-tools-articles-series-bug-envdte-project-codemodel-doesn-t-retrieve-attributes-in-the-assemblyinfo-file/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/29/2009 03:15	MZ-Tools Articles Series: PRB: PEVerify.exe causes problem verifying add-in with referenced assemblies from Visual Studio not in the GAC	Other	http://www.visualstudioextensibility.com/2009/06/29/mz-tools-articles-series-prb-peverify-exe-causes-problem-verifying-add-in-with-referenced-assemblies-from-visual-studio-not-in-the-gac/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/23/2009 01:44	MZ-Tools Articles Series: updated articles	Other	http://www.visualstudioextensibility.com/2009/06/23/mz-tools-articles-series-updated-articles/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/15/2009 22:57	MZ-Tools Articles Series: BUG: Infinite recursion in add-in causes Visual Studio crash	Bug	http://www.visualstudioextensibility.com/2009/03/16/mz-tools-articles-series-bug-infinite-recursion-in-add-in-causes-visual-studio-crash/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/12/2009 20:12	MZ-Tools Articles Series: INFO: Testing a Visual Studio add-in against new Visual Studio tools or extensions from Microsoft	Other	http://www.visualstudioextensibility.com/2009/03/13/testing-your-visual-studio-extension-against-visual-studio-extensions/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/10/2009 04:39	MZ-Tools Articles Series: HOWTO: Prevent dead CommandBarButtons when Visual Studio or an add-in crashes	HowTo	http://www.visualstudioextensibility.com/2009/03/10/mz-tools-articles-series-howto-prevent-dead-commandbarbuttons-when-visual-studio-or-an-add-in-crashes/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/01/2009 19:20	Announcing the revised MZ-Tools Articles Series with C# samples and more	Other	http://www.visualstudioextensibility.com/2009/03/02/announcing-the-revised-mz-tools-articles-series-with-c-samples-and-more/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	11/24/2008 19:00	MZ-Tools Articles Series (update) HOWTO: Automating Visual Studio .NET from outside the IDE	HowTo	http://www.visualstudioextensibility.com/2008/11/25/mz-tools-articles-series-update-howto-automating-visual-studio-net-from-outside-the-ide/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/17/2008 05:11	MZ-Tools Articles Series: BUG: Standard user unable to load/unload COM-based add-ins registered for all users with the VS 2008 Add-in Manager on Windows Vista	Bug	http://www.visualstudioextensibility.com/2008/09/17/mz-tools-articles-series-bug-standard-user-unable-to-load-unload-com-based-add-ins-registered-for-all-users-with-the-vs-2008-add-in-manager-on-windows-vista/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/15/2008 21:10	MZ-Tools Articles Series: HOWTO: Using the Process Monitor (ProcMon) tool to diagnose Visual Studio add-ins problems	HowTo	http://www.visualstudioextensibility.com/2008/09/16/mz-tools-articles-series-howto-using-the-process-monitor-procmon-tool-to-diagnose-visual-studio-add-ins-problems/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/02/2008 09:35	MZ-Tools Articles Series (update) INFO: Default .AddIn file locations for Visual Studio add-ins	Other	http://www.visualstudioextensibility.com/2008/09/02/mz-tools-articles-series-update-info-default-addin-file-locations-for-visual-studio-add-ins/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/13/2008 03:16	MZ-Tools Articles Series: HOWTO: Add an error with navigation to the Error List from a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2008/08/13/mz-tools-articles-series-howto-add-an-error-with-navigation-to-the-error-list-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/13/2008 02:22	MZ-Tools Articles Series: HOWTO: Get an OutputWindowPane to output some string from a Visual Studio add-in or macro	HowTo	http://www.visualstudioextensibility.com/2008/08/13/mz-tools-articles-series-howto-get-an-outputwindowpane-to-output-some-string-from-a-visual-studio-add-in-or-macro/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/07/2008 21:59	MZ-Tools Articles Series: HOWTO: Retrieve the Command that created a CommandBarControl from a Visual Studio add-in or macro	HowTo	http://www.visualstudioextensibility.com/2008/08/08/mz-tools-articles-series-howto-retrieve-the-command-that-created-a-commandbarcontrol-from-a-visual-studio-add-in-or-macro/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/01/2008 00:24	MZ-Tools Articles Series: HOWTO: Get Microsoft Office bitmaps for Visual Studio add-ins	HowTo	http://www.visualstudioextensibility.com/2008/08/01/howto-get-microsoft-office-bitmaps-for-visual-studio-add-ins/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	07/30/2008 02:10	MZ-Tools Articles Series: HOWTO: Handling buttons and toolbars user customizations from a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2008/07/30/mz-tools-articles-series-howto-handling-buttons-and-toolbars-user-customizations-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/15/2008 23:19	MZ-Tools Articles Series: BUG: Empty interfaces in VSLangProj90.dll	Bug	http://www.visualstudioextensibility.com/2008/06/16/mz-tools-articles-series-bug-empty-interfaces-in-vslangproj90-dll/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/10/2008 23:06	MZ-Tools Articles Series: INFO: List of known project type Guids	Other	http://www.visualstudioextensibility.com/2008/06/11/mz-tools-articles-series-info-list-of-known-project-type-guids/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/05/2008 21:41	MZ-Tools Articles Series (Updated): PRB: Visual Studio .NET events being disconnected from add-in.	Other	http://www.visualstudioextensibility.com/2008/06/06/mz-tools-articles-series-updated-prb-visual-studio-net-events-being-disconnected-from-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/05/2008 02:54	MZ-Tools Articles Series: HOWTO: Get the target .NET Framework of a Visual Studio 2008 project from a Visual Studio add-in or macro	HowTo	http://www.visualstudioextensibility.com/2008/06/05/mz-tools-articles-series-howto-get-the-target-net-framework-of-a-visual-studio-2008-project-from-a-visual-studio-add-in-or-macro/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/12/2008 20:14	MZ-Tools Articles Series: HOWTO: Add a filtered task with navigation to the Task List from a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2008/05/13/mz-tools-articles-series-howto-add-a-filtered-task-with-navigation-to-the-task-list-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/12/2008 20:08	MZ-Tools Articles Series: HOWTO: Execute a command by Guid and Id from a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2008/05/13/mz-tools-articles-series-howto-execute-a-command-by-guid-and-id-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/12/2008 02:54	MZ-Tools Articles Series: HOWTO: Open the Web Browser and navigate to a page from a Visual Studio add-in or macro	HowTo	http://www.visualstudioextensibility.com/2008/05/12/mz-tools-articles-series-howto-open-the-web-browser-and-navigate-to-a-page-from-a-visual-studio-add-in-or-macro/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	04/02/2008 22:23	MZ-Tools Articles Series: HOWTO: Design a Visual Studio add-in to install and run on Windows Vista	HowTo	http://www.visualstudioextensibility.com/2008/04/03/mz-tools-articles-series-howto-design-a-visual-studio-add-in-to-install-and-run-on-windows-vista/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	04/02/2008 00:09	MZ-Tools Articles Series: HOWTO: Create a setup for a Visual Studio 2005 / 2008 add-in using Inno Setup	HowTo	http://www.visualstudioextensibility.com/2008/04/02/mz-tools-articles-series-howto-create-a-setup-for-a-visual-studio-2005-2008-add-in-using-inno-setup/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/27/2008 20:44	MZ-Tools articles series: HOWTO: Removing commands and UI elements during Visual Studio .NET add-in uninstallation (updated)	HowTo	http://www.visualstudioextensibility.com/2008/03/28/mz-tools-articles-series-howto-removing-commands-and-ui-elements-during-visual-studio-net-add-in-uninstallation-updated/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/19/2008 00:27	MZ-Tools Articles Series: HOWTO: Get the text editor font and colors information in a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2008/03/19/mz-tools-articles-series-howto-get-the-text-editor-font-and-colors-information-in-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/13/2008 05:24	MZ-Tools Articles Series: PRB: CodeModelEvents not firing events in a Visual Studio add-in	Other	http://www.visualstudioextensibility.com/2008/03/13/mz-tools-articles-series-prb-codemodelevents-not-firing-events-in-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/05/2008 00:02	MZ-Tools Articles Series: HOWTO: Add an event handler from a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2008/03/05/mz-tools-articles-series-howto-add-an-event-handler-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/28/2008 19:48	MZ-Tools Articles Series: HOWTO: Guess if a project configuration is Debug or Release from a Visual Studio add-in or macro	HowTo	http://www.visualstudioextensibility.com/2008/02/29/mz-tools-articles-series-howto-guess-if-a-project-configuration-is-debug-or-release-from-a-visual-studio-add-in-or-macro/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/28/2008 17:54	MZ-Tools Articles Series: BUG: SolutionBuild.Build method builds only one project in Visual Studio add-ins or macros	Bug	http://www.visualstudioextensibility.com/2008/02/29/mz-tools-articles-series-bug-solutionbuild-build-method-builds-only-one-project-in-visual-studio-add-ins-or-macros/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/12/2008 23:24	MZ-Tools Articles Series: HOWTO: Use correctly the OnConnection method of a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2008/02/13/mz-tools-articles-series-howto-use-correctly-the-onconnection-method-of-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/06/2008 00:01	MZ-Tools Articles Series: HOWTO: Detect installed Visual Studio editions, packages or service packs	HowTo	http://www.visualstudioextensibility.com/2008/02/06/mz-tools-articles-series-howto-detect-installed-visual-studio-editions-packages-or-service-packs/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/25/2007 21:12	MZ-Tools Articles Series: PRB: PEVerify.exe causes problem with EnvDTE.dll verifying Visual Studio 2005 add-ins	Other	http://www.visualstudioextensibility.com/2007/09/26/mz-tools-articles-series-prb-peverify-exe-causes-problem-with-envdte-dll-verifying-visual-studio-2005-add-ins/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/05/2007 00:29	MZ-Tools Articles Series: BUG: ProjectItem.Collection returns a wrong collection for folders of SQL Projects of Visual Studio Team Edition for Database Professionals	Bug	http://www.visualstudioextensibility.com/2007/09/05/mz-tools-articles-series-bug-projectitem-collection-returns-a-wrong-collection-for-folders-of-sql-projects-of-visual-studio-team-edition-for-database-professionals/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/07/2007 22:34	MZ-Tools Articles Series: HOWTO: Use the system font in dialogs and toolwindows of a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2007/08/08/mz-tools-articles-series-howto-use-the-system-font-in-dialogs-and-toolwindows-of-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/19/2007 22:59	MZ-Tools Articles Series: HOWTO: Performing some action before or after a build from a Visual Studio macro or add-in	HowTo	http://www.visualstudioextensibility.com/2007/06/20/mz-tools-articles-series-howto-performing-some-action-before-or-after-a-build-from-a-visual-studio-macro-or-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/18/2007 00:42	MZ-Tools Articles Series: BUG: EnvDTE80.CodeEvent lacks a Parameters property for VB.NET 2005 events declared without a delegate	Bug	http://www.visualstudioextensibility.com/2007/06/18/mz-tools-articles-series-bug-envdte80-codeevent-lacks-a-parameters-property-for-vb-net-2005-events-declared-without-a-delegate/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/13/2007 22:44	MZ-Tools Articles Series: HOWTO: Manipulate a code or form designer file from a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2007/06/14/mz-tools-articles-series-howto-manipulate-a-code-or-form-designer-file-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/07/2007 01:06	MZ-Tools Articles Series: HOWTO: Get an EnvDTE.Project object from its project unique name	HowTo	http://www.visualstudioextensibility.com/2007/06/07/mz-tools-articles-series-howto-get-an-envdte-project-object-from-its-project-unique-name/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/12/2007 21:11	MZ-Tools Articles Series: HOWTO: Controlling the state of command in a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2007/05/13/mz-tools-articles-series-howto-controlling-the-state-of-command-in-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/12/2007 21:06	MZ-Tools Articles Series: HOWTO: Use the IVsMonitorSelection interface from a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2007/05/13/mztools-articles-series-howto-use-the-ivsmonitorselection-interface-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/10/2007 00:16	Updated MZ-Tools Article Series: HOWTO: Adding buttons, commandbars and toolbars to Visual Studio .NET from an add-in	Other	http://www.visualstudioextensibility.com/2007/05/10/updated-mz-tools-article-series-howto-adding-buttons-commandbars-and-toolbars-to-visual-studio-net-from-an-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	05/02/2007 05:59	MZ-Tools Articles Series: HOWTO: Create a checked/unchecked command in a Visual Studio add-in	HowTo	http://www.visualstudioextensibility.com/2007/05/02/mz-tools-articles-series-howto-create-a-checked-unchecked-command-in-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	04/09/2007 00:03	MZ-Tools Articles Series: BUG: EnvDTE.SelectionEvents.OnChange event does not fire when more than two nodes are already selected in the Solution Explorer of Visual Studio	Bug	http://www.visualstudioextensibility.com/2007/04/09/mz-tools-articles-series-bug-envdte-selectionevents-onchange-event-does-not-fire-when-more-than-two-nodes-are-already-selected-in-the-solution-explorer-of-visual-studio/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	04/08/2007 22:19	MZ-Tools Articles Series: BUG: EnvDTE.UIHierarchyItems does not work correctly in Visual Studio 2005 if Solution Explorer nodes are not opened previously	Bug	http://www.visualstudioextensibility.com/2007/04/09/mztools-articles-series-bug-envdte-uihierarchyitems-does-not-work-correctly-in-visual-studio-2005-if-solution-explorer-nodes-are-not-opened-previously/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/27/2007 07:07	MZ-Tools Articles Series: HOWTO: Guessing the IDE mode (design, debug or run-time) from a Visual Studio add-in or macro	HowTo	http://www.visualstudioextensibility.com/2007/03/27/mz-tools-articles-series-howto-guessing-the-ide-mode-design-debug-or-run-time-from-a-visual-studio-add-in-or-macro/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/27/2007 07:01	MZ-Tools Articles Series: HOWTO: Initializing new events in Visual Studio macros	HowTo	http://www.visualstudioextensibility.com/2007/03/27/mz-tools-articles-series-howto-initializing-new-events-in-visual-studio-macros/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/07/2007 21:18	MZ-Tools Articles Series: HOWTO: Get data sources, data providers and data connections from a Visual Studio 2005 add-in	HowTo	http://www.visualstudioextensibility.com/2007/03/08/mz-tools-articles-series-howto-get-data-sources-data-providers-and-data-connections-from-a-visual-studio-2005-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/07/2007 21:06	MZ-Tools Articles Series: HOWTO: Guess the names of a Properties collection from a Visual Studio add-in or macro	HowTo	http://www.visualstudioextensibility.com/2007/03/08/mztools-articles-series-howto-guess-the-names-of-a-properties-collection-from-a-visual-studio-add-in-or-macro/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/28/2007 02:01	MZ-Tools Articles Series: HOWTO: Get the project flavor (subtype) of a Visual Studio project from an add-in	HowTo	http://www.visualstudioextensibility.com/2007/02/28/mz-tools-articles-series-howto-get-the-project-flavor-subtype-of-a-visual-studio-project-from-an-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	02/27/2007 01:13	MZ-Tools Articles Series: HOWTO: Get a Visual Studio service from an add-in	HowTo	http://www.visualstudioextensibility.com/2007/02/27/mz-tools-articles-series-howto-get-a-visual-studio-service-from-an-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
